ID|English_Text|English_StageDir
f598a18b|And still they fight...|Enemy (both human and monster) has been killed. After the fight.
f598a18a|They're done for.|Enemy (both human and monster) has been killed. After the fight.
f598a189|Always the hard way.|Enemy (both human and monster) has been killed. After the fight.
f57bb1ee|Take cover.|NPC throws hand granate and yells
f5795531|I need help!|Character calls for help because they cannot attack
f565204e|Crumpled Note|
f562041f|Resistance Reflection|
f55d9591||Being hit, short hard groan
f55d9590||Being hit, short hard groan
f55d958f||Being hit, short hard groan
f55d958e||Being hit, short hard groan
f55d958d||Being hit, short hard groan
f52af23e|No, there's nothing here.|Looting a character who has nothing. Annoyed/disappointed.
f5239713|Fuck off and eat someone else!|First warning, coward character is being threatened by a monster
f4ff6b0b|Engines pick up speed|
f4f8b246|Natural Growth|
f4f8b245|Rare Illnesses|
f4ed365c|Technical device with an unknown function.|
f4e3d9fe|Stop messing with that psionics stuff, okay?|Commenting on player having dangerous PSI magic, I'm cautious.
f4cedfdd||
f4cc5445|You flinch she'll kill you.|Watching a fight against a woman, gathering around the fight
f4cc5444|Put her down!|Watching a fight against a woman, gathering around the fight
f4cc5443|She's weak!|Watching a fight against a woman, gathering around the fight
f4cc5442|Don't worry, she's got nothing!|Watching a fight against a woman, gathering around the fight
f4c1ca0d|Falk's Destination|
f4b99cb0|Grandstand|
f4af4932|You could talk about this you know?|Watching a fight against a man, gathering around the fight
f4af4931|Anyone taking bets?|Watching a fight against a man, gathering around the fight
f4af4930|What's going on now?|Watching a fight against a man, gathering around the fight
f4af492f|You think that was a good idea?|Watching a fight against a man, gathering around the fight
f4ae4e17|A wise decision.|Player leaves a private house after being spotted or leaves having been warned to put away a dangerous weapon
f4ac553f|Punch through it!|Watching a fight against a woman, and the attacker uses melee
f4aa7728|Without access to any Elex, Jax felt emotions for the first time. Stranded among his enemies and outcast by his people, he had to forge a new path.|
f4a81e3b|Healing Herb|
f4a81e3a|Healing Plant|
f4a58751|That wasn't too clever.|Commenting on someone who died falling down somewhere (also jetpack)
f49f1d45|Unlocks the ability to create the stim - Steel Skin.|
f4989203|This bolt tip is designed to cause maximum bleeding.|
f496bf73|Get out of my sight.|I'm pissed, and don't want to talk to you
f48cabc1|Woodlice Meat Dish Recipe|
f48c71e8|Come on! Pick her off!|Watching a fight against a woman, and the attacker uses a long range weapon
f475a7ba|What are you doing?|Commenting on player having dangerous magic, I'm cautious.
f4671c23|Separatist|
f46717e2|Separatist|
f4655d3e|Gondar's Chest|
f462caa6|Used to pick locks.|
f45e2eb6|Wait up, I'm following you.|If the character followed the player, but fell behind is now caught up
f456c681|Two-handed Fire Sword III|
f44c0ded|Glad you put that one down.|Having watched a fight. Monster lost.
f44c0dec|How many of these creatures are there.|Having watched a fight. Monster lost.
f44c0deb|Are we ever going to get rid of these monsters?|Having watched a fight. Monster lost.
f447b12a|Captain Helmet|
f4474798|Outlaws patrolling|
f42e49ee|The Outlaws of Tavar|
f429ea15|You asked for it!|Player didn't listen to the warnings, and is being attacked
f428777a||
f4287779||
f4287778||
f4287339||
f4287338||
f4287337||
f4286ef8||
f4286ef7||
f4286ef6||
f4207d19|The Dizzying Heights|
f419f328|That fucking brute is looking for trouble.|Sees monster, attacks
f414e268|There is nothing for you here!|First warning for an intruder to go away, outside
f4136c2f|Damage per sec.|
f4104c2c|Upgraded poison Ripblade. Sharper, stronger, more venomous.|
f3fcb00b|You had better just stop that out.|Commenting on player having dangerous magic, I'm cautious.
f3fa8d99|You should've learned your lesson by now...|Commenting after somebody is now on the ground after an attack, but the character didn't want to kill him (Ok, I guess you've learned your lesson)
f3f9f8b5|So, you bum, that's it.|Commenting after somebody is now on the ground after an attack, but the character didn't want to kill him (Ok, I guess you've learned your lesson)
f3f99479|Plasma Rocket|
f3f578fe|Offended|
f3f52c17|Smeared Note|
f3e9a8d0|A superior Berserker fire warhammer. Turns monsters into steak, and cooks them at the same time.|
"f3be2ebd|Stay safe.|A friendly ""I don't have to say anything to you"""
f3bbacb0|You can also insert a gemstone into this Legendary Warrior's sword.|
f3abd517|Canteen|
f3a82710|I need help!|Character calls for help because they cannot attack
f3a0ac3c|Well fought.|Having watched a fight against a monster, and the victor has less than 50% of his hitpoints left.
f3a0ac3b|That was a close run thing.|Having watched a fight against a monster, and the victor has less than 50% of his hitpoints left.
f3a0ac3a|You cut that close.|Having watched a fight against a monster, and the victor has less than 50% of his hitpoints left.
f39e2ae1|Numpad -|
f397e6c2|Miner Helmet|
f397e6c1|Mechanic Cap|
f391b07e|Outlaw|
f37ce4a8|Strong Bone Marrow Soup|
f37c0d80|Bench|
f379f18d|I'd put that weapon away if you want to live much longer.|First warning for the player to put away his drawn weapon
f3760f20|Use this to create a potion that slightly replenishes magical energy.|
f3722831|Hybrid takes a step forward, threatens the player.|
f3704a1d|Alb Commander|
f36d7c93|Cleric|
f36d7c92|Cleric|
f36727e6|Lifeblood|
f3647193|Instructions to make Strong Mana Potion|
f361aafa|I didn't do anything to you.|First warning, coward character is being threatened by a human
f35df0e5|Pff... Fool...|Commenting on someone who died falling down somewhere (also jetpack)
f35afeb0||Parrying a sword.
f35afeaf||Parrying a sword.
f35afeae||Parrying a sword.
f35afead||Parrying a sword.
f35afeac||Parrying a sword.
f35a3c28|Thorald's Seedling|
f359e7b1|Outlaw|
f35880b1|How's that for a haul?|Looting a character. Pleased to find something.
f357fe23|Help!|Character calls for help because they cannot attack
f34e4506|Psionics...Have care.|Commenting on player having dangerous PSI magic, I'm cautious.
f342384c|Wardek|
f33b48b5|Socketed Warrior Sword I|
f3395887|I need a minute.|getting up slowly after having been beaten unconscious
f32e3c41||
f3257bee|Makes reflexes quicker for a short time.|
f3192123||
f3192122||
f3192121||
f3192120||
f314951b|I'll show him!|I help you chasing a criminal (if player stole something for example)
f30d114e|Quit fucking around!|First warning, Stop using that that PSI magic here
f30c3fd2|Auto save|
f3088f7d|Are you lost?|Finding the player in a private room where he shouldn't be room, wary/annoyed/scared
f3088f7c|You'd better not try anything.|Finding the player in a private room where he shouldn't be room, wary/annoyed/scared
f3088f7b|Can I do something for you?|Finding the player in a private room where he shouldn't be room, wary/annoyed/scared
f2fc55eb|The fight of a real warrior.|Having watched a fight, NPC likes victor
f2fc55ea|That was a deserved win.|Having watched a fight, NPC likes victor
f2fc55e9|That was a tough fight.|Having watched a fight, NPC likes victor
f2f93dca||
f2f45481|A list of instructions on how to cultivate a Seedling.|
f2ec7ac2|Numpad ,|
f2e9acd8|Miner's Journal|
f2def0f2|Sandy Pines|
f2d1a05a|Amulet of Dexterity|
f2cb44c7|Red Gemstone|
f2c57b46|Will you go, or do I have to make you?|Second warning for an intruder to go away, outside
"f2be4c4f|Hey, nice to see you.|A friendly ""I don't have to say anything to you"""
f2b121bd|What the fuck do you want?|Finding the player in a private room where he shouldn't be room, wary/annoyed/scared
f2b121bc|There is nothing for you here.|Finding the player in a private room where he shouldn't be room, wary/annoyed/scared
f2b121bb|Did you get lost?|Finding the player in a private room where he shouldn't be room, wary/annoyed/scared
f2a8d158|Use this to create a potion that completely refills your health.|
f2a0b96e|Plasma Grenade|
f29edf47| |
f2828ffe|Mass Rat|
f282596d|Chemistry|
f27da7ed|Use this to create a large health potion.|
f27d5f8e|Reduces knockback with each level.|
f2786756|Small Mana Herb|
f2786755|Small Mana Plant|
f274276f|Increases survival value.|
f26fe183|Hahahahaha...skinflap.|Commenting on someone who died falling down somewhere (also jetpack)
f26d07c7|Custom|
f2558c1f|Are you crazy?|Shout if a friend, a coward or a spectator of a fight is being hit
f2554e87|Sent on a secret mission, Jax was shot down over the mountains of Edan. Condemned to death by the Directive, he was only saved when the shot meant to kill him, knocked him over a cliff.|
f25411ed|Wait.|Attacking after being annoyed.
f250377b|Are you sneaking around?|Observing the player sneaking around, I'm leery.
f23ebdd7|An agreement drawn up between the Outlaw Ray and Zardom.|
f23dcc03|A useful and commonly found aquatic plant.|
f23dcc02|Alchemists can do a lot with this useful plant.|
f22fda5d|You stole, you were caught. Go and deal with that.|For traders who don't want to talk to thieves.
f22c0938|I will finish it!|Spectator of a fight, unsure if he should join in
f22c0937|Can't you handle it yourself?|Spectator of a fight, unsure if he should join in
f22c0936|You're going to need my help.|Spectator of a fight, unsure if he should join in
f225de56|Can be combined with suitable weapons, or the adjutor.|
f20cc63e|Gas Bottle|
f2048fba|No, no, get back!|First warning, coward character is being threatened by a monster
f2019de0|Two-handed Fire Sword II|
f1f7c81d|That one's down.|Enemy (both human and monster) has been killed. After the fight.
f1f7c81c|That taught the bastard a lesson.|Enemy (both human and monster) has been killed. After the fight.
f1f7c81b|Will this fighting ever end?|Enemy (both human and monster) has been killed. After the fight.
f1f1767f|You can't be helped.|Telling player that he has done something stupid (e.g. hitting animals)
f1f1767e|Does that make you happy?|Telling player that he has done something stupid (e.g. hitting animals)
f1f1767d|What the...?|Telling player that he has done something stupid (e.g. hitting animals)
f1f0fcad|A brochure from the Old World Hotel that Ragnar has made his stronghold in Goliet.|
f1ed4bb7|neutral|
f1eb01cb|Radioactive Serrated Axe III|
f1e7f182|What are you doing here? There is nothing for you here.|First warning for an intruder, inside
f1e7b7fd|I'm in.|Player suceeded at hacking a digital lock
f1e75a94|Besieged by Outlaws, Albs and Clerics, the Warlord Ragnar was responsible for the survival of Edan. Through magic the Berserkers hope to help Magalan recover from the damage done by the Comet.|
f1e15eb0|Who is sneaking around out here?|Being asleep, waking up with this sentence.
f1d8e94a|Radioactive Serrated Axe II|
f1ca2c6e||Getting unconscious through a hit
f1c9ff04||Dying though a normal attack (not as intensive as dying through a heavy attack)
f1c6d0c9|Radioactive Serrated Axe I|
f1c072d6|Raider Control Jet|
f1bc08d0|Recipe|
f1bacce0|Grenade!|NPC throws hand granate and yells
f1b6fe57|Battleaxe III|
f1b6fe56|Battleaxe II|
f1b6fe55|Battleaxe I|
f1afee99||Doing a heavy attack. Panting, groaning
f1afee98||Doing a heavy attack. Panting, groaning
f1afee97||Doing a heavy attack. Panting, groaning
f1afee96||Doing a heavy attack. Panting, groaning
f1afee95||Doing a heavy attack. Panting, groaning
f1a54a73|Yellowed Journal|
f1a441ac|Ripblade|
f1a05a5d|They're dead.|Enemy (both human and monster) has been killed. After the fight.
f1a05a5c|Yeah, that one's fucked.|Enemy (both human and monster) has been killed. After the fight.
f1a05a5b|I spit on my enemies.|Enemy (both human and monster) has been killed. After the fight.
f1950798|Old World recording of a telephone conversation.|
f194802f|An upgraded fire warhammer. Burns and bruises guaranteed.|
f19250ca|Bounty Hunter from Edan|
f190a8c2|Military communications from the Old World.|
f190a8c1|Military communications from the Old World.|
f190a8c0|Military communications from the Old World.|
f190a8bf|Military communications from the Old World.|
f190a8be|Military communications from the Old World.|
f190a8bd|Military communications from the Old World.|
f190a8bc|Military communications from the Old World.|
f190a8bb|Military communications from the Old World.|
f180bc9c|Ctrl Left|
f17f99ff|He deserved it.|Having watched a fight, NPC likes victor
f17f99fe|That's the result what I want to see.|Having watched a fight, NPC likes victor
